year,state_fips,state_abbr,state_name,party_detailed,party_simplified,votes,total_votes,vote_pct,vote_share_of_total,candidate_examples,writein_count,democratic_votes_state,republican_votes_state,two_party_total_votes,two_party_vote_share,two_party_vote_pct
2008,17,IL,Illinois,CONSTITUTION PARTY,OTHER,8256,5522371,0.15,0.0014950100237742085,"BALDWIN, CHARLES """"CHUCK""""",0,3419348,2031179,5450527,,
2008,17,IL,Illinois,GREEN,OTHER,11838,5522371,0.21,0.002143644459961129,"MCKINNEY, CYNTHIA",0,3419348,2031179,5450527,,
2008,17,IL,Illinois,INDEPENDENT,OTHER,30948,5522371,0.56,0.0056041146094675635,"NADER, RALPH",0,3419348,2031179,5450527,,
2008,17,IL,Illinois,NEW,OTHER,1149,5522371,0.02,0.00020806280490752975,,0,3419348,2031179,5450527,,
2008,17,IL,Illinois,OTHER,OTHER,11,5522371,0.0,1.991898045241799e-06,,1,3419348,2031179,5450527,,
2008,17,IL,Illinois,REPUBLICAN,REPUBLICAN,2031179,5522371,36.78,0.36780922542147204,"MCCAIN, JOHN",0,3419348,2031179,5450527,0.3726573595544064,37.27
2008,18,IN,Indiana,DEMOCRAT,DEMOCRAT,1374039,2751054,49.95,0.4994591163968428,"OBAMA, BARACK H.",0,1374039,1345648,2719687,0.5052195344537809,50.52
2008,18,IN,Indiana,LIBERTARIAN,LIBERTARIAN,29257,2751054,1.06,0.010634833049442141,"BARR, BOB",0,1374039,1345648,2719687,,
2008,18,IN,Indiana,INDEPENDENT,OTHER,909,2751054,0.03,0.0003304188140254608,"NADER, RALPH",1,1374039,1345648,2719687,,
2008,18,IN,Indiana,OTHER,OTHER,1201,2751054,0.04,0.00043655995120415667,,1,1374039,1345648,2719687,,
2008,18,IN,Indiana,REPUBLICAN,REPUBLICAN,1345648,2751054,48.91,0.4891390717884854,"MCCAIN, JOHN",0,1374039,1345648,2719687,0.49478046554621913,49.48
2008,19,IA,Iowa,DEMOCRAT,DEMOCRAT,828940,1537123,53.93,0.5392802007386527,"OBAMA, BARACK H.",0,828940,682379,1511319,0.5484877778946735,54.85
2008,19,IA,Iowa,LIBERTARIAN,LIBERTARIAN,4590,1537123,0.3,0.0029860980546124157,"BARR, BOB",0,828940,682379,1511319,,
2008,19,IA,Iowa,CONSTITUTION PARTY,OTHER,4445,1537123,0.29,0.002891765980991762,"BALDWIN, CHARLES """"CHUCK""""",0,828940,682379,1511319,,
2008,19,IA,Iowa,GREEN,OTHER,1423,1537123,0.09,0.0009257554535323458,"MCKINNEY, CYNTHIA",0,828940,682379,1511319,,
2008,19,IA,Iowa,OTHER,OTHER,6737,1537123,0.44,0.00438286331022306,,1,828940,682379,1511319,,
2008,19,IA,Iowa,PEACE & FREEDOM,OTHER,8014,1537123,0.52,0.005213636124109782,"NADER, RALPH",0,828940,682379,1511319,,
2008,19,IA,Iowa,SOCIALISM AND LIBERATION PARTY,OTHER,121,1537123,0.01,7.871848902137305e-05,"LA RIVA, GLORIA ESTELLA",0,828940,682379,1511319,,
2008,19,IA,Iowa,SOCIALIST,OTHER,182,1537123,0.01,0.00011840301654454458,"MOORE, BRIAN",0,828940,682379,1511319,,
2008,19,IA,Iowa,SOCIALIST WORKERS,OTHER,292,1537123,0.02,0.00018996527929124736,"HARRIS, JAMES",0,828940,682379,1511319,,
2008,19,IA,Iowa,REPUBLICAN,REPUBLICAN,682379,1537123,44.39,0.4439325935530208,"MCCAIN, JOHN",0,828940,682379,1511319,0.45151222210532654,45.15
2008,20,KS,Kansas,DEMOCRAT,DEMOCRAT,514765,1235872,41.65,0.41651967194013617,"OBAMA, BARACK H.",0,514765,699655,1214420,0.42387724181090564,42.39
2008,20,KS,Kansas,LIBERTARIAN,LIBERTARIAN,6706,1235872,0.54,0.005426128272183527,"BARR, BOB",0,514765,699655,1214420,,
2008,20,KS,Kansas,INDEPENDENT,OTHER,10598,1235872,0.86,0.00857532171616478,"NADER, RALPH",0,514765,699655,1214420,,
2008,20,KS,Kansas,REFORM PARTY,OTHER,4148,1235872,0.34,0.0033563346365966702,"BALDWIN, CHARLES """"CHUCK""""",0,514765,699655,1214420,,
2008,20,KS,Kansas,REPUBLICAN,REPUBLICAN,699655,1235872,56.61,0.5661225434349189,"MCCAIN, JOHN",0,514765,699655,1214420,0.5761227581890944,57.61
2008,21,KY,Kentucky,DEMOCRAT,DEMOCRAT,751985,1826620,41.17,0.4116811378392879,"OBAMA, BARACK H.",0,751985,1048462,1800447,0.4176657241229539,41.77
2008,21,KY,Kentucky,LIBERTARIAN,LIBERTARIAN,5989,1826620,0.33,0.003278733398298497,"BARR, BOB",0,751985,1048462,1800447,,
2008,21,KY,Kentucky,CONSTITUTION PARTY,OTHER,4694,1826620,0.26,0.002569773680349498,"BALDWIN, CHARLES """"CHUCK""""",0,751985,1048462,1800447,,
2008,21,KY,Kentucky,INDEPENDENT,OTHER,15378,1826620,0.84,0.008418828218239152,"NADER, RALPH",0,751985,1048462,1800447,,
2008,21,KY,Kentucky,OTHER,OTHER,112,1826620,0.01,6.131543506585935e-05,,1,751985,1048462,1800447,,
2008,21,KY,Kentucky,REPUBLICAN,REPUBLICAN,1048462,1826620,57.4,0.5739902114287592,"MCCAIN, JOHN",0,751985,1048462,1800447,0.5823342758770461,58.23
2008,22,LA,Louisiana,DEMOCRAT,DEMOCRAT,782989,1960761,39.93,0.3993291380234511,"OBAMA, BARACK H.",0,782989,1148275,1931264,0.40542825838414637,40.54
2008,22,LA,Louisiana,CONSTITUTION PARTY,OTHER,2581,1960761,0.13,0.0013163256511119917,"BALDWIN, CHARLES """"CHUCK""""",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,GREEN,OTHER,9187,1960761,0.47,0.004685425709711689,"MCKINNEY, CYNTHIA",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,INDEPENDENT,OTHER,6997,1960761,0.36,0.0035685124296127883,"NADER, RALPH",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,LOUISIANA TAXPAYERS PARTY,OTHER,9368,1960761,0.48,0.004777736807290638,"PAUL, RONALD """"RON""""",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,PROHIBITION,OTHER,275,1960761,0.01,0.00014025166759232767,"AMONDSON, GENE",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,SOCIALISM AND LIBERATION PARTY,OTHER,354,1960761,0.02,0.0001805421466461236,"LA RIVA, GLORIA ESTELLA",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,SOCIALIST WORKERS,OTHER,735,1960761,0.04,0.00037485445701949396,"HARRIS, JAMES",0,782989,1148275,1931264,,
2008,22,LA,Louisiana,REPUBLICAN,REPUBLICAN,1148275,1960761,58.56,0.5856272131075638,"MCCAIN, JOHN",0,782989,1148275,1931264,0.5945717416158537,59.46
2008,23,ME,Maine,DEMOCRAT,DEMOCRAT,421923,731163,57.71,0.5770573729797597,"OBAMA, BARACK H.",0,421923,295273,717196,0.588295249834076,58.83
2008,23,ME,Maine,GREEN,OTHER,2900,731163,0.4,0.003966283851890755,"MCKINNEY, CYNTHIA",0,421923,295273,717196,,
2008,23,ME,Maine,INDEPENDENT,OTHER,10636,731163,1.45,0.014546687947831058,"NADER, RALPH",0,421923,295273,717196,,
2008,23,ME,Maine,OTHER,OTHER,431,731163,0.06,0.0005894718414361777,OTHER,0,421923,295273,717196,,
2008,23,ME,Maine,REPUBLICAN,REPUBLICAN,295273,731163,40.38,0.40384018337908234,"MCCAIN, JOHN",0,421923,295273,717196,0.41170475016592395,41.17
2008,24,MD,Maryland,DEMOCRAT,DEMOCRAT,1629467,2631596,61.92,0.6191934476264593,"OBAMA, BARACK H.",0,1629467,959862,2589329,0.6293008729288553,62.93
2008,24,MD,Maryland,LIBERTARIAN,LIBERTARIAN,9842,2631596,0.37,0.0037399357652162413,"BARR, BOB",0,1629467,959862,2589329,,
2008,24,MD,Maryland,CONSTITUTION PARTY,OTHER,3760,2631596,0.14,0.0014287907414359956,"BALDWIN, CHARLES """"CHUCK""""",0,1629467,959862,2589329,,
2008,24,MD,Maryland,GREEN,OTHER,4747,2631596,0.18,0.0018038483110629443,"MCKINNEY, CYNTHIA",0,1629467,959862,2589329,,
2008,24,MD,Maryland,INDEPENDENT,OTHER,14713,2631596,0.56,0.0055909037709435646,"NADER, RALPH",0,1629467,959862,2589329,,
2008,24,MD,Maryland,OTHER,OTHER,9205,2631596,0.35,0.0034978773337548774,,1,1629467,959862,2589329,,
2008,24,MD,Maryland,REPUBLICAN,REPUBLICAN,959862,2631596,36.47,0.364745196451127,"MCCAIN, JOHN",0,1629467,959862,2589329,0.37069912707114466,37.07
2008,25,MA,Massachusetts,DEMOCRAT,DEMOCRAT,1904097,3102995,61.36,0.6136319910280229,"OBAMA, BARACK H.",0,1904097,1108854,3012951,0.6319707821335295,63.2
2008,25,MA,Massachusetts,LIBERTARIAN,LIBERTARIAN,13189,3102995,0.43,0.0042504096848367465,"BARR, BOB",0,1904097,1108854,3012951,,
2008,25,MA,Massachusetts,CONSTITUTION PARTY,OTHER,4971,3102995,0.16,0.0016020006477612757,"BALDWIN, CHARLES """"CHUCK""""",0,1904097,1108854,3012951,,
2008,25,MA,Massachusetts,GREEN,OTHER,6550,3102995,0.21,0.0021108638589491767,"MCKINNEY, CYNTHIA",0,1904097,1108854,3012951,,
2008,25,MA,Massachusetts,INDEPENDENT,OTHER,28841,3102995,0.93,0.009294568634496672,"NADER, RALPH",0,1904097,1108854,3012951,,
2008,25,MA,Massachusetts,OTHER,OTHER,36493,3102995,1.18,0.011760573252615618,BLANK VOTE/SCATTERING; OTHER,0,1904097,1108854,3012951,,
2008,25,MA,Massachusetts,REPUBLICAN,REPUBLICAN,1108854,3102995,35.73,0.3573495928933176,"MCCAIN, JOHN",0,1904097,1108854,3012951,0.36802921786647047,36.8
2008,26,MI,Michigan,DEMOCRAT,DEMOCRAT,2872579,5001596,57.43,0.5743324730745946,"OBAMA, BARACK H.",0,2872579,2048639,4921218,0.5837130157615452,58.37
2008,26,MI,Michigan,LIBERTARIAN,LIBERTARIAN,23716,5001596,0.47,0.004741686453683984,"BARR, BOB",0,2872579,2048639,4921218,,
2008,26,MI,Michigan,GREEN,OTHER,8892,5001596,0.18,0.001777832515860937,"MCKINNEY, CYNTHIA",0,2872579,2048639,4921218,,
2008,26,MI,Michigan,NATURAL LAW,OTHER,33085,5001596,0.66,0.006614888527581996,"NADER, RALPH",0,2872579,2048639,4921218,,
2008,26,MI,Michigan,U.S. TAXPAYERS PARTY,OTHER,14685,5001596,0.29,0.0029360628087514466,"BALDWIN, CHARLES """"CHUCK""""",0,2872579,2048639,4921218,,
2008,26,MI,Michigan,REPUBLICAN,REPUBLICAN,2048639,5001596,40.96,0.40959705661952706,"MCCAIN, JOHN",0,2872579,2048639,4921218,0.4162869842384548,41.63
2008,27,MN,Minnesota,DEMOCRAT,DEMOCRAT,1573354,2910369,54.06,0.5406029269827984,"OBAMA, BARACK H.",0,1573354,1275409,2848763,0.5522937499539273,55.23
2008,27,MN,Minnesota,LIBERTARIAN,LIBERTARIAN,9174,2910369,0.32,0.003152177610467951,"BARR, BOB",0,1573354,1275409,2848763,,
2008,27,MN,Minnesota,CONSTITUTION PARTY,OTHER,6787,2910369,0.23,0.0023320066974325247,"BALDWIN, CHARLES """"CHUCK""""",0,1573354,1275409,2848763,,
2008,27,MN,Minnesota,GREEN,OTHER,5174,2910369,0.18,0.0017777814428342248,"MCKINNEY, CYNTHIA",0,1573354,1275409,2848763,,
2008,27,MN,Minnesota,INDEPENDENT,OTHER,30152,2910369,1.04,0.010360198311623027,"NADER, RALPH",0,1573354,1275409,2848763,,
2008,27,MN,Minnesota,OTHER,OTHER,9529,2910369,0.33,0.0032741552703454443,,1,1573354,1275409,2848763,,
2008,27,MN,Minnesota,SOCIALIST WORKERS,OTHER,790,2910369,0.03,0.0002714432431076609,"CALERO, ROGER",0,1573354,1275409,2848763,,
2008,27,MN,Minnesota,REPUBLICAN,REPUBLICAN,1275409,2910369,43.82,0.43822931044139074,"MCCAIN, JOHN",0,1573354,1275409,2848763,0.4477062500460726,44.77
2008,28,MS,Mississippi,DEMOCRAT,DEMOCRAT,554662,1289865,43.0,0.43001554426238403,"OBAMA, BARACK H.",0,554662,724597,1279259,0.43358069007136163,43.36
2008,28,MS,Mississippi,LIBERTARIAN,LIBERTARIAN,2529,1289865,0.2,0.001960670302706097,"BARR, BOB",0,554662,724597,1279259,,
2008,28,MS,Mississippi,CONSTITUTION PARTY,OTHER,2551,1289865,0.2,0.0019777263512072967,"BALDWIN, CHARLES """"CHUCK""""",0,554662,724597,1279259,,
2008,28,MS,Mississippi,GREEN,OTHER,1034,1289865,0.08,0.0008016342795563877,"MCKINNEY, CYNTHIA",0,554662,724597,1279259,,
2008,28,MS,Mississippi,INDEPENDENT,OTHER,4011,1289865,0.31,0.0031096277517414614,"NADER, RALPH",0,554662,724597,1279259,,
2008,28,MS,Mississippi,REFORM PARTY,OTHER,481,1289865,0.04,0.0003729072422307761,"WEILL, TED",0,554662,724597,1279259,,
2008,28,MS,Mississippi,REPUBLICAN,REPUBLICAN,724597,1289865,56.18,0.5617618898101739,"MCCAIN, JOHN",0,554662,724597,1279259,0.5664193099286384,56.64
2008,29,MO,Missouri,DEMOCRAT,DEMOCRAT,1441911,2925205,49.29,0.49292647865705136,"OBAMA, BARACK H.",0,1441911,1445814,2887725,0.4993242085032335,49.93
2008,29,MO,Missouri,LIBERTARIAN,LIBERTARIAN,11386,2925205,0.39,0.0038923767735936456,"BARR, BOB",0,1441911,1445814,2887725,,
2008,29,MO,Missouri,CONSTITUTION PARTY,OTHER,8201,2925205,0.28,0.0028035641946461873,"BALDWIN, CHARLES """"CHUCK""""",0,1441911,1445814,2887725,,
2008,29,MO,Missouri,INDEPENDENT,OTHER,17813,2925205,0.61,0.006089487745303321,"NADER, RALPH",0,1441911,1445814,2887725,,
2008,29,MO,Missouri,OTHER,OTHER,80,2925205,0.0,2.7348510617204606e-05,"MCKINNEY, CYNTHIA",1,1441911,1445814,2887725,,
2008,29,MO,Missouri,REPUBLICAN,REPUBLICAN,1445814,2925205,49.43,0.49426074411878823,"MCCAIN, JOHN",0,1441911,1445814,2887725,0.5006757914967664,50.07
2008,30,MT,Montana,DEMOCRAT,DEMOCRAT,231667,490109,47.27,0.4726846477008176,"OBAMA, BARACK H.",0,231667,242763,474430,0.4883059671605927,48.83
2008,30,MT,Montana,LIBERTARIAN,LIBERTARIAN,1355,490109,0.28,0.002764691119730509,"BARR, BOB",0,231667,242763,474430,,
2008,30,MT,Montana,CONSTITUTION PARTY,OTHER,10638,490109,2.17,0.021705375742946977,"PAUL, RONALD """"RON""""",0,231667,242763,474430,,
2008,30,MT,Montana,INDEPENDENT,OTHER,3686,490109,0.75,0.007520775990646979,"NADER, RALPH",0,231667,242763,474430,,
2008,30,MT,Montana,REPUBLICAN,REPUBLICAN,242763,490109,49.53,0.495324509445858,"MCCAIN, JOHN",0,231667,242763,474430,0.5116940328394073,51.17
2008,31,NE,Nebraska,DEMOCRAT,DEMOCRAT,333319,801281,41.6,0.415982657769247,"OBAMA, BARACK H.",0,333319,452979,786298,0.4239092557783436,42.39
2008,31,NE,Nebraska,LIBERTARIAN,LIBERTARIAN,2740,801281,0.34,0.0034195244864161263,"BARR, BOB",0,333319,452979,786298,,
2008,31,NE,Nebraska,GREEN,OTHER,1028,801281,0.13,0.0012829456832247363,"MCKINNEY, CYNTHIA",0,333319,452979,786298,,
2008,31,NE,Nebraska,INDEPENDENT,OTHER,5406,801281,0.67,0.00674669685166627,"NADER, RALPH",0,333319,452979,786298,,
2008,31,NE,Nebraska,NEBRASKA PARTY,OTHER,2972,801281,0.37,0.0037090608662878567,"BALDWIN, CHARLES """"CHUCK""""",0,333319,452979,786298,,
2008,31,NE,Nebraska,OTHER,OTHER,2837,801281,0.35,0.0035405806452418064,,1,333319,452979,786298,,
2008,31,NE,Nebraska,REPUBLICAN,REPUBLICAN,452979,801281,56.53,0.5653185336979162,"MCCAIN, JOHN",0,333319,452979,786298,0.5760907442216564,57.61
2008,32,NV,Nevada,DEMOCRAT,DEMOCRAT,533736,967848,55.15,0.551466759243187,"OBAMA, BARACK H.",0,533736,412827,946563,0.563867381251961,56.39
2008,32,NV,Nevada,LIBERTARIAN,LIBERTARIAN,4263,967848,0.44,0.004404617253948967,"BARR, BOB",0,533736,412827,946563,,
2008,32,NV,Nevada,GREEN,OTHER,1411,967848,0.15,0.0014578735503922103,"MCKINNEY, CYNTHIA",0,533736,412827,946563,,
2008,32,NV,Nevada,INDEPENDENT,OTHER,6150,967848,0.64,0.006354303568328911,"NADER, RALPH",0,533736,412827,946563,,
2008,32,NV,Nevada,INDEPENDENT AMERICAN,OTHER,3194,967848,0.33,0.003300104975161389,"BALDWIN, CHARLES """"CHUCK""""",0,533736,412827,946563,,
2008,32,NV,Nevada,OTHER,OTHER,6267,967848,0.65,0.006475190319141022,NONE OF THESE CANDIDATES,0,533736,412827,946563,,
2008,32,NV,Nevada,REPUBLICAN,REPUBLICAN,412827,967848,42.65,0.42654115108984053,"MCCAIN, JOHN",0,533736,412827,946563,0.43613261874803894,43.61
2008,33,NH,New Hampshire,DEMOCRAT,DEMOCRAT,384826,710970,54.13,0.5412689705613458,"OBAMA, BARACK H.",0,384826,316534,701360,0.548685411201095,54.87
2008,33,NH,New Hampshire,LIBERTARIAN,LIBERTARIAN,2748,710970,0.39,0.0038651419891134646,"BARR, BOB",0,384826,316534,701360,,
2008,33,NH,New Hampshire,INDEPENDENT,OTHER,3503,710970,0.49,0.004927071465743983,"NADER, RALPH",0,384826,316534,701360,,
2008,33,NH,New Hampshire,OTHER,OTHER,3359,710970,0.47,0.004724531274174719,,1,384826,316534,701360,,
2008,33,NH,New Hampshire,REPUBLICAN,REPUBLICAN,316534,710970,44.52,0.44521428470962204,"MCCAIN, JOHN",0,384826,316534,701360,0.45131458879890496,45.13
2008,34,NJ,New Jersey,DEMOCRAT,DEMOCRAT,2215422,3868237,57.27,0.5727213715188599,"OBAMA, BARACK H.",0,2215422,1613207,3828629,0.5786462987142394,57.86
2008,34,NJ,New Jersey,LIBERTARIAN,LIBERTARIAN,8441,3868237,0.22,0.002182131032819344,"BARR, BOB",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,CONSTITUTION PARTY,OTHER,3956,3868237,0.1,0.001022688113473916,"BALDWIN, CHARLES """"CHUCK""""",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,GREEN,OTHER,3636,3868237,0.09,0.0009399630891281998,"MCKINNEY, CYNTHIA",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,INDEPENDENT,OTHER,21298,3868237,0.55,0.0055058674016095705,"NADER, RALPH",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,SOCIALISM AND LIBERATION PARTY,OTHER,416,3868237,0.01,0.00010754253164943099,"LA RIVA, GLORIA ESTELLA",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,SOCIALIST,OTHER,699,3868237,0.02,0.00018070247505517373,"MOORE, BRIAN",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,SOCIALIST WORKERS,OTHER,523,3868237,0.01,0.00013520371166502983,"CALERO, ROGER",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,VOTE HERE,OTHER,639,3868237,0.02,0.00016519153299035194,"BOSS, JEFFERY",0,2215422,1613207,3828629,,
2008,34,NJ,New Jersey,REPUBLICAN,REPUBLICAN,1613207,3868237,41.7,0.4170393385927491,"MCCAIN, JOHN",0,2215422,1613207,3828629,0.4213537012857605,42.14
2008,35,NM,New Mexico,DEMOCRAT,DEMOCRAT,472422,830158,56.91,0.5690748026279335,"OBAMA, BARACK H.",0,472422,346832,819254,0.5766490001879759,57.66
2008,35,NM,New Mexico,LIBERTARIAN,LIBERTARIAN,2428,830158,0.29,0.002924744446237945,"BARR, BOB",0,472422,346832,819254,,
2008,35,NM,New Mexico,CONSTITUTION PARTY,OTHER,1597,830158,0.19,0.0019237301814835248,"BALDWIN, CHARLES """"CHUCK""""",0,472422,346832,819254,,
2008,35,NM,New Mexico,GREEN,OTHER,1552,830158,0.19,0.001869523632850614,"MCKINNEY, CYNTHIA",0,472422,346832,819254,,
2008,35,NM,New Mexico,INDEPENDENT,OTHER,5327,830158,0.64,0.006416850768167024,"NADER, RALPH",0,472422,346832,819254,,
2008,35,NM,New Mexico,REPUBLICAN,REPUBLICAN,346832,830158,41.78,0.4177903483433274,"MCCAIN, JOHN",0,472422,346832,819254,0.4233509998120241,42.34
2008,36,NY,New York,DEMOCRAT,DEMOCRAT,4645332,7722019,60.16,0.6015696154075767,"OBAMA, BARACK H.",0,4645332,2418323,7063655,0.6576385737978426,65.76
2008,36,NY,New York,LIBERTARIAN,LIBERTARIAN,19596,7722019,0.25,0.002537678293720852,"BARR, BOB",0,4645332,2418323,7063655,,
2008,36,NY,New York,CONSERVATIVE,OTHER,170475,7722019,2.21,0.022076480257300583,"MCCAIN, JOHN",0,4645332,2418323,7063655,,
2008,36,NY,New York,GREEN,OTHER,12801,7722019,0.17,0.0016577270788896013,"MCKINNEY, CYNTHIA",0,4645332,2418323,7063655,,
2008,36,NY,New York,INDEPENDENCE,OTHER,163973,7722019,2.12,0.021234472487052933,"MCCAIN, JOHN",0,4645332,2418323,7063655,,
2008,36,NY,New York,OTHER,OTHER,85403,7722019,1.11,0.011059672347348537,BLANK VOTE/SCATTERING,1,4645332,2418323,7063655,,
2008,36,NY,New York,POPULIST,OTHER,41249,7722019,0.53,0.005341737698392092,"NADER, RALPH",0,4645332,2418323,7063655,,
2008,36,NY,New York,SOCIALISM AND LIBERATION PARTY,OTHER,1639,7722019,0.02,0.0002122501900085975,"LA RIVA, GLORIA ESTELLA",0,4645332,2418323,7063655,,
2008,36,NY,New York,SOCIALIST WORKERS,OTHER,3615,7722019,0.05,0.0004681418162788773,"HARRIS, JAMES",0,4645332,2418323,7063655,,
2008,36,NY,New York,WORKING FAMILIES,OTHER,159613,7722019,2.07,0.02066985331167924,"OBAMA, BARACK H.",0,4645332,2418323,7063655,,
2008,36,NY,New York,REPUBLICAN,REPUBLICAN,2418323,7722019,31.32,0.313172371111752,"MCCAIN, JOHN",0,4645332,2418323,7063655,0.34236142620215737,34.24
2008,37,NC,North Carolina,DEMOCRAT,DEMOCRAT,2142651,4310851,49.7,0.49703666399047425,"OBAMA, BARACK H.",0,2142651,2128474,4271125,0.5016596330006732,50.17
2008,37,NC,North Carolina,LIBERTARIAN,LIBERTARIAN,25722,4310851,0.6,0.005966803306354128,"BARR, BOB",0,2142651,2128474,4271125,,
2008,37,NC,North Carolina,INDEPENDENT,OTHER,1510,4310851,0.04,0.0003502788660522018,"NADER, RALPH",1,2142651,2128474,4271125,,
2008,37,NC,North Carolina,OTHER,OTHER,12494,4310851,0.29,0.0028982676506332508,,1,2142651,2128474,4271125,,
2008,37,NC,North Carolina,REPUBLICAN,REPUBLICAN,2128474,4310851,49.37,0.49374798618648613,"MCCAIN, JOHN",0,2142651,2128474,4271125,0.4983403669993269,49.83
2008,38,ND,North Dakota,DEMOCRAT,DEMOCRAT,141278,316621,44.62,0.44620540014717913,"OBAMA, BARACK H.",0,141278,168601,309879,0.4559134371803188,45.59
2008,38,ND,North Dakota,LIBERTARIAN,LIBERTARIAN,1354,316621,0.43,0.004276406176469659,"BARR, BOB",0,141278,168601,309879,,
2008,38,ND,North Dakota,CONSTITUTION PARTY,OTHER,1199,316621,0.38,0.0037868618948206216,"BALDWIN, CHARLES """"CHUCK""""",0,141278,168601,309879,,
2008,38,ND,North Dakota,INDEPENDENT,OTHER,4189,316621,1.32,0.01323032900534077,"NADER, RALPH",0,141278,168601,309879,,
2008,38,ND,North Dakota,REPUBLICAN,REPUBLICAN,168601,316621,53.25,0.5325010027761898,"MCCAIN, JOHN",0,141278,168601,309879,0.5440865628196813,54.41
2008,39,OH,Ohio,DEMOCRAT,DEMOCRAT,2940044,5708350,51.5,0.5150427006052537,"OBAMA, BARACK H.",0,2940044,2677820,5617864,0.5233384076225412,52.33
2008,39,OH,Ohio,LIBERTARIAN,LIBERTARIAN,19917,5708350,0.35,0.0034890993018998483,"BARR, BOB",0,2940044,2677820,5617864,,
2008,39,OH,Ohio,CONSTITUTION PARTY,OTHER,12565,5708350,0.22,0.002201161456462901,"BALDWIN, CHARLES """"CHUCK""""",0,2940044,2677820,5617864,,
2008,39,OH,Ohio,GREEN,OTHER,8518,5708350,0.15,0.0014922000227736562,"MCKINNEY, CYNTHIA",0,2940044,2677820,5617864,,
2008,39,OH,Ohio,INDEPENDENT,OTHER,46751,5708350,0.82,0.00818993229216849,"NADER, RALPH",1,2940044,2677820,5617864,,
2008,39,OH,Ohio,SOCIALIST,OTHER,2735,5708350,0.05,0.00047912268869287975,"MOORE, BRIAN",0,2940044,2677820,5617864,,
2008,39,OH,Ohio,REPUBLICAN,REPUBLICAN,2677820,5708350,46.91,0.4691057836327485,"MCCAIN, JOHN",0,2940044,2677820,5617864,0.47666159237745875,47.67
2008,40,OK,Oklahoma,DEMOCRAT,DEMOCRAT,502496,1462661,34.35,0.343549188773065,"OBAMA, BARACK H.",0,502496,960165,1462661,0.343549188773065,34.35
2008,40,OK,Oklahoma,REPUBLICAN,REPUBLICAN,960165,1462661,65.65,0.656450811226935,"MCCAIN, JOHN",0,502496,960165,1462661,0.656450811226935,65.65
2008,41,OR,Oregon,DEMOCRAT,DEMOCRAT,1037291,1827864,56.75,0.5674880625692065,"OBAMA, BARACK H.",0,1037291,738475,1775766,0.5841372117722718,58.41
2008,41,OR,Oregon,LIBERTARIAN,LIBERTARIAN,7635,1827864,0.42,0.004177006604430089,,0,1037291,738475,1775766,,
2008,41,OR,Oregon,CONSTITUTION PARTY,OTHER,7693,1827864,0.42,0.00420873763037075,"BALDWIN, CHARLES """"CHUCK""""",0,1037291,738475,1775766,,
2008,41,OR,Oregon,GREEN,OTHER,4543,1827864,0.25,0.002485414669800379,"MCKINNEY, CYNTHIA",0,1037291,738475,1775766,,
2008,41,OR,Oregon,OTHER,OTHER,13613,1827864,0.74,0.007447490622934748,OTHER,0,1037291,738475,1775766,,
2008,41,OR,Oregon,PEACE PARTY,OTHER,18614,1827864,1.02,0.010183470980335518,"NADER, RALPH",0,1037291,738475,1775766,,
2008,41,OR,Oregon,REPUBLICAN,REPUBLICAN,738475,1827864,40.4,0.40400981692292204,"MCCAIN, JOHN",0,1037291,738475,1775766,0.4158627882277282,41.59
2008,42,PA,Pennsylvania,DEMOCRAT,DEMOCRAT,3276363,6013272,54.49,0.5448552801203738,"OBAMA, BARACK H.",0,3276363,2655885,5932248,0.5522970381548445,55.23
2008,42,PA,Pennsylvania,LIBERTARIAN,LIBERTARIAN,19912,6013272,0.33,0.003311341978210864,"BARR, BOB",0,3276363,2655885,5932248,,
2008,42,PA,Pennsylvania,INDEPENDENT,OTHER,42977,6013272,0.71,0.007147024115988766,"NADER, RALPH",0,3276363,2655885,5932248,,
2008,42,PA,Pennsylvania,OTHER,OTHER,18135,6013272,0.3,0.0030158289862823435,SCATTERING,1,3276363,2655885,5932248,,
2008,42,PA,Pennsylvania,REPUBLICAN,REPUBLICAN,2655885,6013272,44.17,0.4416705247991443,"MCCAIN, JOHN",0,3276363,2655885,5932248,0.4477029618451555,44.77
2008,44,RI,Rhode Island,DEMOCRAT,DEMOCRAT,296571,471766,62.86,0.6286400461245617,"OBAMA, BARACK H.",0,296571,165391,461962,0.6419813750914577,64.2
2008,44,RI,Rhode Island,LIBERTARIAN,LIBERTARIAN,1382,471766,0.29,0.0029294183981041447,"BARR, BOB",0,296571,165391,461962,,
