year,state_fips,state_abbr,state_name,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,vote_pct,version,notes,electoral_votes,electoral_votes_won_state,electoral_votes_won_election
2000,35,NM,New Mexico,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,343,598605,0.06,20210113,,5,0,0
2000,35,NM,New Mexico,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,286417,598605,47.85,20210113,,5,0,271
2000,36,NY,New York,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,3942215,6960215,56.64,20210113,,33,33,267
2000,36,NY,New York,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,7649,6960215,0.11,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,,SOCIALIST,OTHER,True,2,6960215,0.0,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,BLANK VOTE/SCATTERING,OTHER,OTHER,False,138216,6960215,1.99,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",RIGHT-TO-LIFE,OTHER,False,25175,6960215,0.36,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,6424,6960215,0.09,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"BUSH, GEORGE W.",CONSERVATIVE,OTHER,False,144797,6960215,2.08,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"GORE, AL",WORKING FAMILIES,OTHER,False,88395,6960215,1.27,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"GORE, AL",LIBERAL PARTY,OTHER,False,77087,6960215,1.11,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"HAGELIN, JOHN",INDEPENDENCE,OTHER,False,24361,6960215,0.35,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,OTHER,False,1789,6960215,0.03,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,244030,6960215,3.51,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,1498,6960215,0.02,20210113,,33,0,0
2000,36,NY,New York,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,2258577,6960215,32.45,20210113,,33,0,271
2000,37,NC,North Carolina,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,1257692,2914990,43.15,20210113,,14,0,267
2000,37,NC,North Carolina,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,13891,2914990,0.48,20210113,,14,0,0
2000,37,NC,North Carolina,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,8874,2914990,0.3,20210113,,14,0,0
2000,37,NC,North Carolina,US PRESIDENT,NOT DESIGNATED,SOCIALIST,OTHER,False,3370,2914990,0.12,20210113,,14,0,0
2000,37,NC,North Carolina,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1631163,2914990,55.96,20210113,,14,14,271
2000,38,ND,North Dakota,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,95284,288256,33.06,20210113,,3,0,267
2000,38,ND,North Dakota,US PRESIDENT,,INDEPENDENT,OTHER,False,10459,288256,3.63,20210113,,3,0,0
2000,38,ND,North Dakota,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,7288,288256,2.53,20210113,,3,0,0
2000,38,ND,North Dakota,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,373,288256,0.13,20210113,,3,0,0
2000,38,ND,North Dakota,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,174852,288256,60.66,20210113,,3,3,271
2000,39,OH,Ohio,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,2183628,4701998,46.44,20210113,,21,0,267
2000,39,OH,Ohio,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,13473,4701998,0.29,20210113,,21,0,0
2000,39,OH,Ohio,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,6181,4701998,0.13,20210113,,21,0,0
2000,39,OH,Ohio,US PRESIDENT,NOT DESIGNATED,OTHER,OTHER,False,148353,4701998,3.16,20210113,,21,0,0
2000,39,OH,Ohio,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,2350363,4701998,49.99,20210113,,21,21,271
2000,40,OK,Oklahoma,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,474276,1234229,38.43,20210113,,8,0,267
2000,40,OK,Oklahoma,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,6602,1234229,0.53,20210113,,8,0,0
2000,40,OK,Oklahoma,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,9014,1234229,0.73,20210113,,8,0,0
2000,40,OK,Oklahoma,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,744337,1234229,60.31,20210113,,8,8,271
2000,41,OR,Oregon,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,720342,1533950,46.96,20210113,,7,7,267
2000,41,OR,Oregon,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,7447,1533950,0.49,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,OTHER,False,7063,1533950,0.46,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,2574,1533950,0.17,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,77357,1533950,5.04,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,OTHER,OTHER,OTHER,False,3401,1533950,0.22,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,2189,1533950,0.14,20210113,,7,0,0
2000,41,OR,Oregon,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,713577,1533950,46.52,20210113,,7,0,271
2000,42,PA,Pennsylvania,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,2485967,4912185,50.61,20210113,,23,23,267
2000,42,PA,Pennsylvania,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,11248,4912185,0.23,20210113,,23,0,0
2000,42,PA,Pennsylvania,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,16023,4912185,0.33,20210113,,23,0,0
2000,42,PA,Pennsylvania,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,103392,4912185,2.1,20210113,,23,0,0
2000,42,PA,Pennsylvania,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,14428,4912185,0.29,20210113,,23,0,0
2000,42,PA,Pennsylvania,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,2281127,4912185,46.44,20210113,,23,0,271
2000,44,RI,Rhode Island,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,249508,409112,60.99,20210113,,4,4,267
2000,44,RI,Rhode Island,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,742,409112,0.18,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,,OTHER,OTHER,True,329,409112,0.08,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,,SOCIALIST,OTHER,False,52,409112,0.01,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,,SOCIALIST WORKERS,OTHER,False,34,409112,0.01,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,2273,409112,0.56,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,271,409112,0.07,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,OTHER,False,199,409112,0.05,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,25052,409112,6.12,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,97,409112,0.02,20210113,,4,0,0
2000,44,RI,Rhode Island,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,130555,409112,31.91,20210113,,4,0,271
2000,45,SC,South Carolina,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,566037,1383902,40.9,20210113,,8,0,267
2000,45,SC,South Carolina,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,4760,1383902,0.34,20210113,,8,0,0
2000,45,SC,South Carolina,US PRESIDENT,,CONSTITUTION PARTY,OTHER,False,1682,1383902,0.12,20210113,,8,0,0
2000,45,SC,South Carolina,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,3309,1383902,0.24,20210113,,8,0,0
2000,45,SC,South Carolina,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,943,1383902,0.07,20210113,,8,0,0
2000,45,SC,South Carolina,US PRESIDENT,"NADER, RALPH",UNITED CITIZENS,OTHER,False,20279,1383902,1.47,20210113,,8,0,0
2000,45,SC,South Carolina,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,786892,1383902,56.86,20210113,,8,8,271
2000,46,SD,South Dakota,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,118804,316269,37.56,20210113,,3,0,267
2000,46,SD,South Dakota,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,1662,316269,0.53,20210113,,3,0,0
2000,46,SD,South Dakota,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,3322,316269,1.05,20210113,,3,0,0
2000,46,SD,South Dakota,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT,OTHER,False,1781,316269,0.56,20210113,,3,0,0
2000,46,SD,South Dakota,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,190700,316269,60.3,20210113,,3,3,271
2000,47,TN,Tennessee,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,981720,2076181,47.28,20210113,,11,0,267
2000,47,TN,Tennessee,US PRESIDENT,,INDEPENDENT,OTHER,False,32084,2076181,1.55,20210113,,11,0,0
2000,47,TN,Tennessee,US PRESIDENT,,OTHER,OTHER,True,428,2076181,0.02,20210113,,11,0,0
2000,47,TN,Tennessee,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1061949,2076181,51.15,20210113,,11,11,271
2000,48,TX,Texas,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,2433746,6407637,37.98,20210113,,32,0,267
2000,48,TX,Texas,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,23160,6407637,0.36,20210113,,32,0,0
2000,48,TX,Texas,US PRESIDENT,,INDEPENDENT,OTHER,False,12394,6407637,0.19,20210113,,32,0,0
2000,48,TX,Texas,US PRESIDENT,,OTHER,OTHER,True,704,6407637,0.01,20210113,,32,0,0
2000,48,TX,Texas,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,137994,6407637,2.15,20210113,,32,0,0
2000,48,TX,Texas,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,3799639,6407637,59.3,20210113,,32,32,271
2000,49,UT,Utah,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,203053,770754,26.34,20210113,,5,0,267
2000,49,UT,Utah,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,3616,770754,0.47,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,,NO PARTY AFFILIATION,OTHER,False,161,770754,0.02,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,,OTHER,OTHER,True,1,770754,0.0,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,9319,770754,1.21,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,763,770754,0.1,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,OTHER,False,186,770754,0.02,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,35850,770754,4.65,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,OTHER,False,2709,770754,0.35,20210113,,5,0,0
2000,49,UT,Utah,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,515096,770754,66.83,20210113,,5,5,271
2000,50,VT,Vermont,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,149022,294308,50.63,20210113,,3,3,267
2000,50,VT,Vermont,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,784,294308,0.27,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,,OTHER,OTHER,True,514,294308,0.17,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,2192,294308,0.74,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"DENNIS """"DENNY"""", LANE",VERMONT GRASSROOTS,OTHER,False,1044,294308,0.35,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,219,294308,0.07,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,OTHER,False,70,294308,0.02,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"MCREYNOLDS, DAVID",LIBERTY UNION PARTY,OTHER,False,161,294308,0.05,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"NADER, RALPH",PROGRESSIVE/GREEN,OTHER,False,20374,294308,6.92,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,153,294308,0.05,20210113,,3,0,0
2000,50,VT,Vermont,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,119775,294308,40.7,20210113,,3,0,271
2000,51,VA,Virginia,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,1217290,2739447,44.44,20210113,,13,0,267
2000,51,VA,Virginia,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,15198,2739447,0.55,20210113,,13,0,0
2000,51,VA,Virginia,US PRESIDENT,,OTHER,OTHER,True,2807,2739447,0.1,20210113,,13,0,0
2000,51,VA,Virginia,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,5455,2739447,0.2,20210113,,13,0,0
2000,51,VA,Virginia,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,59398,2739447,2.17,20210113,,13,0,0
2000,51,VA,Virginia,US PRESIDENT,"PHILLIPS, HOWARD",CONSERVATIVE,OTHER,False,1809,2739447,0.07,20210113,,13,0,0
2000,51,VA,Virginia,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1437490,2739447,52.47,20210113,,13,13,271
2000,53,WA,Washington,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,1247652,2487433,50.16,20210113,,11,11,267
2000,53,WA,Washington,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,13135,2487433,0.53,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",FREEDOM,OTHER,False,7171,2487433,0.29,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,2927,2487433,0.12,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,OTHER,False,304,2487433,0.01,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,OTHER,False,660,2487433,0.03,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,OTHER,False,1729,2487433,0.07,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,103002,2487433,4.14,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,OTHER,False,1989,2487433,0.08,20210113,,11,0,0
2000,53,WA,Washington,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1108864,2487433,44.58,20210113,,11,0,271
2000,54,WV,West Virginia,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,295497,648124,45.59,20210113,,5,0,267
2000,54,WV,West Virginia,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,1912,648124,0.3,20210113,,5,0,0
2000,54,WV,West Virginia,US PRESIDENT,,OTHER,OTHER,True,24,648124,0.0,20210113,,5,0,0
2000,54,WV,West Virginia,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,3169,648124,0.49,20210113,,5,0,0
2000,54,WV,West Virginia,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,367,648124,0.06,20210113,,5,0,0
2000,54,WV,West Virginia,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,10680,648124,1.65,20210113,,5,0,0
2000,54,WV,West Virginia,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,336475,648124,51.92,20210113,,5,5,271
2000,55,WI,Wisconsin,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,1242987,2598607,47.83,20210113,,11,11,267
2000,55,WI,Wisconsin,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,6640,2598607,0.26,20210113,,11,0,0
2000,55,WI,Wisconsin,US PRESIDENT,,INDEPENDENT,OTHER,False,13693,2598607,0.53,20210113,,11,0,0
2000,55,WI,Wisconsin,US PRESIDENT,,CONSTITUTION PARTY,OTHER,False,2042,2598607,0.08,20210113,,11,0,0
2000,55,WI,Wisconsin,US PRESIDENT,"NADER, RALPH",GREEN,OTHER,False,94070,2598607,3.62,20210113,,11,0,0
2000,55,WI,Wisconsin,US PRESIDENT,SCATTERING,OTHER,OTHER,False,1896,2598607,0.07,20210113,,11,0,0
2000,55,WI,Wisconsin,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1237279,2598607,47.61,20210113,,11,0,271
2000,56,WY,Wyoming,US PRESIDENT,"GORE, AL",DEMOCRAT,DEMOCRAT,False,60481,213726,28.3,20210113,,3,0,267
2000,56,WY,Wyoming,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,False,1443,213726,0.68,20210113,,3,0,0
2000,56,WY,Wyoming,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,OTHER,False,2724,213726,1.27,20210113,,3,0,0
2000,56,WY,Wyoming,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,OTHER,False,411,213726,0.19,20210113,,3,0,0
2000,56,WY,Wyoming,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT,OTHER,False,720,213726,0.34,20210113,,3,0,0
2000,56,WY,Wyoming,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,147947,213726,69.22,20210113,,3,3,271
2004,01,AL,Alabama,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,693933,1883415,36.84,20210113,,9,0,252
2004,01,AL,Alabama,US PRESIDENT,OTHER,INDEPENDENT,OTHER,False,12190,1883415,0.65,20210113,,9,0,0
2004,01,AL,Alabama,US PRESIDENT,OTHER,OTHER,OTHER,True,898,1883415,0.05,20210113,,9,0,0
2004,01,AL,Alabama,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1176394,1883415,62.46,20210113,,9,9,286
2004,02,AK,Alaska,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,111025,312598,35.52,20210113,,3,0,252
2004,02,AK,Alaska,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,1675,312598,0.54,20210113,,3,0,0
2004,02,AK,Alaska,US PRESIDENT,"COBB, DAVID",GREEN,OTHER,False,1058,312598,0.34,20210113,,3,0,0
2004,02,AK,Alaska,US PRESIDENT,"NADER, RALPH",POPULIST,OTHER,False,5069,312598,1.62,20210113,,3,0,0
2004,02,AK,Alaska,US PRESIDENT,OTHER,OTHER,OTHER,True,790,312598,0.25,20210113,,3,0,0
2004,02,AK,Alaska,US PRESIDENT,"PEROUTKA, MICHAEL",ALASKAN INDEPENDENCE PARTY,OTHER,False,2092,312598,0.67,20210113,,3,0,0
2004,02,AK,Alaska,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,190889,312598,61.07,20210113,,3,3,286
2004,04,AZ,Arizona,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,893524,2012585,44.4,20210113,,10,0,252
2004,04,AZ,Arizona,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,11856,2012585,0.59,20210113,,10,0,0
2004,04,AZ,Arizona,US PRESIDENT,OTHER,OTHER,OTHER,True,2911,2012585,0.14,20210113,,10,0,0
2004,04,AZ,Arizona,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1104294,2012585,54.87,20210113,,10,10,286
2004,05,AR,Arkansas,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,469953,1054945,44.55,20210113,,6,0,252
2004,05,AR,Arkansas,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,2352,1054945,0.22,20210113,,6,0,0
2004,05,AR,Arkansas,US PRESIDENT,"COBB, DAVID",GREEN,OTHER,False,1488,1054945,0.14,20210113,,6,0,0
2004,05,AR,Arkansas,US PRESIDENT,"NADER, RALPH",POPULIST,OTHER,False,6171,1054945,0.58,20210113,,6,0,0
2004,05,AR,Arkansas,US PRESIDENT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,OTHER,False,2083,1054945,0.2,20210113,,6,0,0
2004,05,AR,Arkansas,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,572898,1054945,54.31,20210113,,6,6,286
2004,06,CA,California,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,6745485,12421353,54.31,20210113,,55,55,252
2004,06,CA,California,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,50165,12421353,0.4,20210113,,55,0,0
2004,06,CA,California,US PRESIDENT,"COBB, DAVID",GREEN,OTHER,False,40771,12421353,0.33,20210113,,55,0,0
2004,06,CA,California,US PRESIDENT,OTHER,OTHER,OTHER,True,20854,12421353,0.17,20210113,,55,0,0
2004,06,CA,California,US PRESIDENT,"PELTIER, LEONARD",PEACE & FREEDOM,OTHER,False,27607,12421353,0.22,20210113,,55,0,0
2004,06,CA,California,US PRESIDENT,"PEROUTKA, MICHAEL",AMERICAN INDEPENDENT PARTY,OTHER,False,26645,12421353,0.21,20210113,,55,0,0
2004,06,CA,California,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,5509826,12421353,44.36,20210113,,55,0,286
2004,08,CO,Colorado,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,1001732,2129630,47.04,20210113,,9,0,252
2004,08,CO,Colorado,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,7664,2129630,0.36,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"AMONDSON, GENE",CONCERNS OF PEOPLE,OTHER,False,378,2129630,0.02,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"ANDRESS, STANFORD",UNAFFILIATED,OTHER,False,804,2129630,0.04,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"BROWN, WALT",SOCIALIST,OTHER,False,216,2129630,0.01,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,OTHER,False,241,2129630,0.01,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"COBB, DAVID",GREEN,OTHER,False,1591,2129630,0.07,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"DODGE, EARL",PROHIBITION,OTHER,False,140,2129630,0.01,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"NADER, RALPH",REFORM PARTY,OTHER,False,12718,2129630,0.6,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"PEROUTKA, MICHAEL",AMERICAN CONSTITUTION PARTY,OTHER,False,2562,2129630,0.12,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,OTHER,False,329,2129630,0.02,20210113,,9,0,0
2004,08,CO,Colorado,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,1101255,2129630,51.71,20210113,,9,9,286
2004,09,CT,Connecticut,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,857488,1578769,54.31,20210113,,7,7,252
2004,09,CT,Connecticut,US PRESIDENT,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,False,3367,1578769,0.21,20210113,,7,0,0
2004,09,CT,Connecticut,US PRESIDENT,"CALERO, ROGER",SOCIALIST WORKERS,OTHER,True,12,1578769,0.0,20210113,,7,0,0
2004,09,CT,Connecticut,US PRESIDENT,"COBB, DAVID",GREEN,OTHER,False,9564,1578769,0.61,20210113,,7,0,0
2004,09,CT,Connecticut,US PRESIDENT,"NADER, RALPH",PETITIONING CANDIDATE,OTHER,False,12969,1578769,0.82,20210113,,7,0,0
2004,09,CT,Connecticut,US PRESIDENT,"PEROUTKA, MICHAEL",CONCERNED CITIZENS,OTHER,False,1543,1578769,0.1,20210113,,7,0,0
2004,09,CT,Connecticut,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,False,693826,1578769,43.95,20210113,,7,0,286
2004,10,DE,Delaware,US PRESIDENT,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,False,200152,375190,53.35,20210113,,3,3,252
